game_id,season,week,team,opponent,points,home_flag,posteam,drives
2019_02_CHI_DEN,2019,2,CHI,DEN,16.0,0,CHI,10
2019_02_CLE_NYJ,2019,2,NYJ,CLE,3.0,1,NYJ,12
2019_02_CLE_NYJ,2019,2,CLE,NYJ,23.0,0,CLE,12
2019_02_DAL_WAS,2019,2,WAS,DAL,21.0,1,WAS,9
2019_02_DAL_WAS,2019,2,DAL,WAS,31.0,0,DAL,9
2019_02_IND_TEN,2019,2,TEN,IND,17.0,1,TEN,11
2019_02_IND_TEN,2019,2,IND,TEN,19.0,0,IND,12
2019_02_JAX_HOU,2019,2,HOU,JAX,13.0,1,HOU,11
2019_02_JAX_HOU,2019,2,JAX,HOU,12.0,0,JAX,10
2019_02_KC_OAK,2019,2,LV,KC,10.0,1,LV,11
2019_02_KC_OAK,2019,2,KC,LV,28.0,0,KC,11
2019_02_LAC_DET,2019,2,DET,LAC,13.0,1,DET,10
2019_02_LAC_DET,2019,2,LAC,DET,10.0,0,LAC,10
2019_02_MIN_GB,2019,2,GB,MIN,21.0,1,GB,14
2019_02_MIN_GB,2019,2,MIN,GB,16.0,0,MIN,15
2019_02_NE_MIA,2019,2,MIA,NE,0.0,1,MIA,13
2019_02_NE_MIA,2019,2,NE,MIA,43.0,0,NE,11
2019_02_NO_LA,2019,2,LA,NO,27.0,1,LA,11
2019_02_NO_LA,2019,2,NO,LA,9.0,0,NO,11
2019_02_PHI_ATL,2019,2,ATL,PHI,24.0,1,ATL,12
2019_02_PHI_ATL,2019,2,PHI,ATL,20.0,0,PHI,12
2019_02_SEA_PIT,2019,2,PIT,SEA,26.0,1,PIT,11
2019_02_SEA_PIT,2019,2,SEA,PIT,28.0,0,SEA,13
2019_02_SF_CIN,2019,2,CIN,SF,17.0,1,CIN,12
2019_02_SF_CIN,2019,2,SF,CIN,41.0,0,SF,12
2019_02_TB_CAR,2019,2,CAR,TB,14.0,1,CAR,13
2019_02_TB_CAR,2019,2,TB,CAR,20.0,0,TB,13
2019_03_ATL_IND,2019,3,IND,ATL,27.0,1,IND,7
2019_03_ATL_IND,2019,3,ATL,IND,24.0,0,ATL,7
2019_03_BAL_KC,2019,3,KC,BAL,33.0,1,KC,10
2019_03_BAL_KC,2019,3,BAL,KC,28.0,0,BAL,10
2019_03_CAR_ARI,2019,3,ARI,CAR,20.0,1,ARI,11
2019_03_CAR_ARI,2019,3,CAR,ARI,38.0,0,CAR,12
2019_03_CHI_WAS,2019,3,WAS,CHI,15.0,1,WAS,11
2019_03_CHI_WAS,2019,3,CHI,WAS,31.0,0,CHI,9
2019_03_CIN_BUF,2019,3,BUF,CIN,21.0,1,BUF,13
2019_03_CIN_BUF,2019,3,CIN,BUF,17.0,0,CIN,13
2019_03_DEN_GB,2019,3,GB,DEN,27.0,1,GB,12
2019_03_DEN_GB,2019,3,DEN,GB,16.0,0,DEN,11
2019_03_DET_PHI,2019,3,PHI,DET,24.0,1,PHI,12
2019_03_DET_PHI,2019,3,DET,PHI,27.0,0,DET,12
2019_03_HOU_LAC,2019,3,LAC,HOU,20.0,1,LAC,10
2019_03_HOU_LAC,2019,3,HOU,LAC,27.0,0,HOU,11
2019_03_LA_CLE,2019,3,CLE,LA,13.0,1,CLE,11
2019_03_LA_CLE,2019,3,LA,CLE,20.0,0,LA,11
2019_03_MIA_DAL,2019,3,DAL,MIA,31.0,1,DAL,12
2019_03_MIA_DAL,2019,3,MIA,DAL,6.0,0,MIA,11
2019_03_NO_SEA,2019,3,SEA,NO,27.0,1,SEA,13
2019_03_NO_SEA,2019,3,NO,SEA,33.0,0,NO,9
2019_03_NYG_TB,2019,3,TB,NYG,31.0,1,TB,13
2019_03_NYG_TB,2019,3,NYG,TB,32.0,0,NYG,12
2019_03_NYJ_NE,2019,3,NE,NYJ,30.0,1,NE,14
2019_03_NYJ_NE,2019,3,NYJ,NE,14.0,0,NYJ,13
2019_03_OAK_MIN,2019,3,MIN,LV,34.0,1,MIN,10
2019_03_OAK_MIN,2019,3,LV,MIN,14.0,0,LV,9
2019_03_PIT_SF,2019,3,SF,PIT,24.0,1,SF,14
2019_03_PIT_SF,2019,3,PIT,SF,20.0,0,PIT,13
2019_03_TEN_JAX,2019,3,JAX,TEN,20.0,1,JAX,12
2019_03_TEN_JAX,2019,3,TEN,JAX,7.0,0,TEN,11
2019_04_CAR_HOU,2019,4,HOU,CAR,10.0,1,HOU,12
2019_04_CAR_HOU,2019,4,CAR,HOU,16.0,0,CAR,11
2019_04_CIN_PIT,2019,4,PIT,CIN,27.0,1,PIT,10
2019_04_CIN_PIT,2019,4,CIN,PIT,3.0,0,CIN,10
2019_04_CLE_BAL,2019,4,BAL,CLE,25.0,1,BAL,12
2019_04_CLE_BAL,2019,4,CLE,BAL,40.0,0,CLE,12
2019_04_DAL_NO,2019,4,NO,DAL,12.0,1,NO,9
2019_04_DAL_NO,2019,4,DAL,NO,10.0,0,DAL,9
2019_04_JAX_DEN,2019,4,DEN,JAX,24.0,1,DEN,12
2019_04_JAX_DEN,2019,4,JAX,DEN,26.0,0,JAX,12
2019_04_KC_DET,2019,4,DET,KC,30.0,1,DET,13
2019_04_KC_DET,2019,4,KC,DET,34.0,0,KC,11
2019_04_LAC_MIA,2019,4,MIA,LAC,10.0,1,MIA,8
2019_04_LAC_MIA,2019,4,LAC,MIA,30.0,0,LAC,8
2019_04_MIN_CHI,2019,4,CHI,MIN,16.0,1,CHI,10
2019_04_MIN_CHI,2019,4,MIN,CHI,6.0,0,MIN,10
2019_04_NE_BUF,2019,4,BUF,NE,10.0,1,BUF,14
2019_04_NE_BUF,2019,4,NE,BUF,16.0,0,NE,13
2019_04_OAK_IND,2019,4,IND,LV,24.0,1,IND,12
2019_04_OAK_IND,2019,4,LV,IND,31.0,0,LV,11
2019_04_PHI_GB,2019,4,GB,PHI,27.0,1,GB,10
2019_04_PHI_GB,2019,4,PHI,GB,34.0,0,PHI,11
2019_04_SEA_ARI,2019,4,ARI,SEA,10.0,1,ARI,10
2019_04_SEA_ARI,2019,4,SEA,ARI,27.0,0,SEA,8
2019_04_TB_LA,2019,4,LA,TB,40.0,1,LA,12
2019_04_TB_LA,2019,4,TB,LA,55.0,0,TB,12
2019_04_TEN_ATL,2019,4,ATL,TEN,10.0,1,ATL,11
2019_04_TEN_ATL,2019,4,TEN,ATL,24.0,0,TEN,11
2019_04_WAS_NYG,2019,4,NYG,WAS,24.0,1,NYG,11
2019_04_WAS_NYG,2019,4,WAS,NYG,3.0,0,WAS,11
2019_05_ARI_CIN,2019,5,CIN,ARI,23.0,1,CIN,9
2019_05_ARI_CIN,2019,5,ARI,CIN,26.0,0,ARI,10
2019_05_ATL_HOU,2019,5,HOU,ATL,53.0,1,HOU,10
2019_05_ATL_HOU,2019,5,ATL,HOU,32.0,0,ATL,12
2019_05_BAL_PIT,2019,5,PIT,BAL,23.0,1,PIT,12
2019_05_BAL_PIT,2019,5,BAL,PIT,26.0,0,BAL,12
2019_05_BUF_TEN,2019,5,TEN,BUF,7.0,1,TEN,11
2019_05_BUF_TEN,2019,5,BUF,TEN,14.0,0,BUF,13
2019_05_CHI_OAK,2019,5,LV,CHI,24.0,1,LV,11
2019_05_CHI_OAK,2019,5,CHI,LV,21.0,0,CHI,11
2019_05_CLE_SF,2019,5,SF,CLE,31.0,1,SF,13
2019_05_CLE_SF,2019,5,CLE,SF,3.0,0,CLE,12
2019_05_DEN_LAC,2019,5,LAC,DEN,13.0,1,LAC,11
2019_05_DEN_LAC,2019,5,DEN,LAC,20.0,0,DEN,12
2019_05_GB_DAL,2019,5,DAL,GB,24.0,1,DAL,13
2019_05_GB_DAL,2019,5,GB,DAL,34.0,0,GB,13
2019_05_IND_KC,2019,5,KC,IND,13.0,1,KC,10
2019_05_IND_KC,2019,5,IND,KC,19.0,0,IND,10
2019_05_JAX_CAR,2019,5,CAR,JAX,34.0,1,CAR,12
2019_05_JAX_CAR,2019,5,JAX,CAR,27.0,0,JAX,15
2019_05_LA_SEA,2019,5,SEA,LA,30.0,1,SEA,13
2019_05_LA_SEA,2019,5,LA,SEA,29.0,0,LA,12
2019_05_MIN_NYG,2019,5,NYG,MIN,10.0,1,NYG,9
2019_05_MIN_NYG,2019,5,MIN,NYG,28.0,0,MIN,10
2019_05_NE_WAS,2019,5,WAS,NE,7.0,1,WAS,15
2019_05_NE_WAS,2019,5,NE,WAS,33.0,0,NE,14
2019_05_NYJ_PHI,2019,5,PHI,NYJ,31.0,1,PHI,11
2019_05_NYJ_PHI,2019,5,NYJ,PHI,6.0,0,NYJ,14
2019_05_TB_NO,2019,5,NO,TB,31.0,1,NO,11
2019_05_TB_NO,2019,5,TB,NO,24.0,0,TB,11
2019_06_ATL_ARI,2019,6,ARI,ATL,34.0,1,ARI,10
2019_06_ATL_ARI,2019,6,ATL,ARI,33.0,0,ATL,10
2019_06_CAR_TB,2019,6,TB,CAR,26.0,1,TB,16
2019_06_CAR_TB,2019,6,CAR,TB,37.0,0,CAR,17
2019_06_CIN_BAL,2019,6,BAL,CIN,23.0,1,BAL,10
2019_06_CIN_BAL,2019,6,CIN,BAL,17.0,0,CIN,9
2019_06_DAL_NYJ,2019,6,NYJ,DAL,24.0,1,NYJ,10
2019_06_DAL_NYJ,2019,6,DAL,NYJ,22.0,0,DAL,10
2019_06_DET_GB,2019,6,GB,DET,23.0,1,GB,10
2019_06_DET_GB,2019,6,DET,GB,22.0,0,DET,11
2019_06_HOU_KC,2019,6,KC,HOU,24.0,1,KC,10
2019_06_HOU_KC,2019,6,HOU,KC,31.0,0,HOU,10
2019_06_NO_JAX,2019,6,JAX,NO,6.0,1,JAX,10
2019_06_NO_JAX,2019,6,NO,JAX,13.0,0,NO,10
2019_06_NYG_NE,2019,6,NE,NYG,35.0,1,NE,12
2019_06_NYG_NE,2019,6,NYG,NE,14.0,0,NYG,13
2019_06_PHI_MIN,2019,6,MIN,PHI,38.0,1,MIN,12
2019_06_PHI_MIN,2019,6,PHI,MIN,20.0,0,PHI,12
2019_06_PIT_LAC,2019,6,LAC,PIT,17.0,1,LAC,10
2019_06_PIT_LAC,2019,6,PIT,LAC,24.0,0,PIT,10
2019_06_SEA_CLE,2019,6,CLE,SEA,28.0,1,CLE,12
2019_06_SEA_CLE,2019,6,SEA,CLE,32.0,0,SEA,12
2019_06_SF_LA,2019,6,LA,SF,7.0,1,LA,11
2019_06_SF_LA,2019,6,SF,LA,20.0,0,SF,12
2019_06_TEN_DEN,2019,6,DEN,TEN,16.0,1,DEN,14
2019_06_TEN_DEN,2019,6,TEN,DEN,0.0,0,TEN,14
2019_06_WAS_MIA,2019,6,MIA,WAS,16.0,1,MIA,12
2019_06_WAS_MIA,2019,6,WAS,MIA,17.0,0,WAS,13
2019_07_ARI_NYG,2019,7,NYG,ARI,21.0,1,NYG,10
2019_07_ARI_NYG,2019,7,ARI,NYG,27.0,0,ARI,12
2019_07_BAL_SEA,2019,7,SEA,BAL,16.0,1,SEA,10
2019_07_BAL_SEA,2019,7,BAL,SEA,30.0,0,BAL,9
2019_07_HOU_IND,2019,7,IND,HOU,30.0,1,IND,12
2019_07_HOU_IND,2019,7,HOU,IND,23.0,0,HOU,11
2019_07_JAX_CIN,2019,7,CIN,JAX,17.0,1,CIN,14
2019_07_JAX_CIN,2019,7,JAX,CIN,27.0,0,JAX,13
2019_07_KC_DEN,2019,7,DEN,KC,6.0,1,DEN,13
2019_07_KC_DEN,2019,7,KC,DEN,30.0,0,KC,12
2019_07_LAC_TEN,2019,7,TEN,LAC,23.0,1,TEN,9
2019_07_LAC_TEN,2019,7,LAC,TEN,20.0,0,LAC,9
2019_07_LA_ATL,2019,7,ATL,LA,10.0,1,ATL,12
2019_07_LA_ATL,2019,7,LA,ATL,37.0,0,LA,11
2019_07_MIA_BUF,2019,7,BUF,MIA,31.0,1,BUF,10
2019_07_MIA_BUF,2019,7,MIA,BUF,21.0,0,MIA,10
2019_07_MIN_DET,2019,7,DET,MIN,30.0,1,DET,10
2019_07_MIN_DET,2019,7,MIN,DET,42.0,0,MIN,11
2019_07_NE_NYJ,2019,7,NYJ,NE,0.0,1,NYJ,13
2019_07_NE_NYJ,2019,7,NE,NYJ,33.0,0,NE,14
2019_07_NO_CHI,2019,7,CHI,NO,25.0,1,CHI,14
2019_07_NO_CHI,2019,7,NO,CHI,36.0,0,NO,15
2019_07_OAK_GB,2019,7,GB,LV,42.0,1,GB,10
2019_07_OAK_GB,2019,7,LV,GB,24.0,0,LV,10
2019_07_PHI_DAL,2019,7,DAL,PHI,37.0,1,DAL,11
2019_07_PHI_DAL,2019,7,PHI,DAL,10.0,0,PHI,11
2019_07_SF_WAS,2019,7,WAS,SF,0.0,1,WAS,8
2019_07_SF_WAS,2019,7,SF,WAS,9.0,0,SF,8
2019_08_ARI_NO,2019,8,NO,ARI,31.0,1,NO,12
2019_08_ARI_NO,2019,8,ARI,NO,9.0,0,ARI,10
2019_08_CAR_SF,2019,8,SF,CAR,51.0,1,SF,16
2019_08_CAR_SF,2019,8,CAR,SF,13.0,0,CAR,14
2019_08_CIN_LA,2019,8,LA,CIN,24.0,1,LA,9
2019_08_CIN_LA,2019,8,CIN,LA,10.0,0,CIN,9
2019_08_CLE_NE,2019,8,NE,CLE,27.0,1,NE,11
2019_08_CLE_NE,2019,8,CLE,NE,13.0,0,CLE,13
2019_08_DEN_IND,2019,8,IND,DEN,15.0,1,IND,11
2019_08_DEN_IND,2019,8,DEN,IND,13.0,0,DEN,12
2019_08_GB_KC,2019,8,KC,GB,24.0,1,KC,9
2019_08_GB_KC,2019,8,GB,KC,31.0,0,GB,10
2019_08_LAC_CHI,2019,8,CHI,LAC,16.0,1,CHI,11
2019_08_LAC_CHI,2019,8,LAC,CHI,17.0,0,LAC,10
2019_08_MIA_PIT,2019,8,PIT,MIA,27.0,1,PIT,11
2019_08_MIA_PIT,2019,8,MIA,PIT,14.0,0,MIA,12
2019_08_NYG_DET,2019,8,DET,NYG,31.0,1,DET,10
2019_08_NYG_DET,2019,8,NYG,DET,26.0,0,NYG,11
2019_08_NYJ_JAX,2019,8,JAX,NYJ,29.0,1,JAX,12
2019_08_NYJ_JAX,2019,8,NYJ,JAX,15.0,0,NYJ,13
2019_08_OAK_HOU,2019,8,HOU,LV,27.0,1,HOU,11
2019_08_OAK_HOU,2019,8,LV,HOU,24.0,0,LV,10
2019_08_PHI_BUF,2019,8,BUF,PHI,13.0,1,BUF,13
2019_08_PHI_BUF,2019,8,PHI,BUF,31.0,0,PHI,11
2019_08_SEA_ATL,2019,8,ATL,SEA,20.0,1,ATL,10
2019_08_SEA_ATL,2019,8,SEA,ATL,27.0,0,SEA,10
2019_08_TB_TEN,2019,8,TEN,TB,27.0,1,TEN,14
2019_08_TB_TEN,2019,8,TB,TEN,23.0,0,TB,13
2019_08_WAS_MIN,2019,8,MIN,WAS,19.0,1,MIN,8
2019_08_WAS_MIN,2019,8,WAS,MIN,9.0,0,WAS,9
2019_09_CHI_PHI,2019,9,PHI,CHI,22.0,1,PHI,12
2019_09_CHI_PHI,2019,9,CHI,PHI,14.0,0,CHI,11
2019_09_CLE_DEN,2019,9,DEN,CLE,24.0,1,DEN,11
2019_09_CLE_DEN,2019,9,CLE,DEN,19.0,0,CLE,10
2019_09_DAL_NYG,2019,9,NYG,DAL,18.0,1,NYG,12
2019_09_DAL_NYG,2019,9,DAL,NYG,37.0,0,DAL,11
2019_09_DET_OAK,2019,9,LV,DET,31.0,1,LV,10
2019_09_DET_OAK,2019,9,DET,LV,24.0,0,DET,10
2019_09_GB_LAC,2019,9,LAC,GB,26.0,1,LAC,9
2019_09_GB_LAC,2019,9,GB,LAC,11.0,0,GB,8
2019_09_HOU_JAX,2019,9,JAX,HOU,3.0,1,JAX,11
2019_09_HOU_JAX,2019,9,HOU,JAX,26.0,0,HOU,10
2019_09_IND_PIT,2019,9,PIT,IND,26.0,1,PIT,11
2019_09_IND_PIT,2019,9,IND,PIT,24.0,0,IND,11
2019_09_MIN_KC,2019,9,KC,MIN,26.0,1,KC,13
2019_09_MIN_KC,2019,9,MIN,KC,23.0,0,MIN,12
2019_09_NE_BAL,2019,9,BAL,NE,37.0,1,BAL,10
2019_09_NE_BAL,2019,9,NE,BAL,20.0,0,NE,11
2019_09_NYJ_MIA,2019,9,MIA,NYJ,26.0,1,MIA,12
2019_09_NYJ_MIA,2019,9,NYJ,MIA,18.0,0,NYJ,11
2019_09_SF_ARI,2019,9,ARI,SF,25.0,1,ARI,9
2019_09_SF_ARI,2019,9,SF,ARI,28.0,0,SF,10
2019_09_TB_SEA,2019,9,SEA,TB,40.0,1,SEA,13
2019_09_TB_SEA,2019,9,TB,SEA,34.0,0,TB,12
2019_09_TEN_CAR,2019,9,CAR,TEN,30.0,1,CAR,12
2019_09_TEN_CAR,2019,9,TEN,CAR,20.0,0,TEN,12
2019_09_WAS_BUF,2019,9,BUF,WAS,24.0,1,BUF,10
2019_09_WAS_BUF,2019,9,WAS,BUF,9.0,0,WAS,9
2019_10_ARI_TB,2019,10,TB,ARI,30.0,1,TB,12
2019_10_ARI_TB,2019,10,ARI,TB,27.0,0,ARI,13
2019_10_ATL_NO,2019,10,NO,ATL,9.0,1,NO,10
2019_10_ATL_NO,2019,10,ATL,NO,26.0,0,ATL,9
2019_10_BAL_CIN,2019,10,CIN,BAL,13.0,1,CIN,10
2019_10_BAL_CIN,2019,10,BAL,CIN,49.0,0,BAL,8
2019_10_BUF_CLE,2019,10,CLE,BUF,19.0,1,CLE,11
2019_10_BUF_CLE,2019,10,BUF,CLE,16.0,0,BUF,10
2019_10_CAR_GB,2019,10,GB,CAR,24.0,1,GB,9
2019_10_CAR_GB,2019,10,CAR,GB,16.0,0,CAR,9
2019_10_DET_CHI,2019,10,CHI,DET,20.0,1,CHI,12
2019_10_DET_CHI,2019,10,DET,CHI,13.0,0,DET,13
2019_10_KC_TEN,2019,10,TEN,KC,35.0,1,TEN,10
2019_10_KC_TEN,2019,10,KC,TEN,32.0,0,KC,12
2019_10_LAC_OAK,2019,10,LV,LAC,26.0,1,LV,10
2019_10_LAC_OAK,2019,10,LAC,LV,24.0,0,LAC,11
2019_10_LA_PIT,2019,10,PIT,LA,17.0,1,PIT,15
2019_10_LA_PIT,2019,10,LA,PIT,12.0,0,LA,15
2019_10_MIA_IND,2019,10,IND,MIA,12.0,1,IND,13
2019_10_MIA_IND,2019,10,MIA,IND,16.0,0,MIA,13
2019_10_MIN_DAL,2019,10,DAL,MIN,24.0,1,DAL,9
2019_10_MIN_DAL,2019,10,MIN,DAL,28.0,0,MIN,9
2019_10_NYG_NYJ,2019,10,NYJ,NYG,34.0,1,NYJ,12
2019_10_NYG_NYJ,2019,10,NYG,NYJ,27.0,0,NYG,13
2019_10_SEA_SF,2019,10,SF,SEA,24.0,1,SF,15
2019_10_SEA_SF,2019,10,SEA,SF,27.0,0,SEA,16
2019_11_ARI_SF,2019,11,SF,ARI,36.0,1,SF,11
2019_11_ARI_SF,2019,11,ARI,SF,26.0,0,ARI,11
2019_11_ATL_CAR,2019,11,CAR,ATL,3.0,1,CAR,11
2019_11_ATL_CAR,2019,11,ATL,CAR,29.0,0,ATL,11
2019_11_BUF_MIA,2019,11,MIA,BUF,20.0,1,MIA,14
2019_11_BUF_MIA,2019,11,BUF,MIA,37.0,0,BUF,14
2019_11_CHI_LA,2019,11,LA,CHI,17.0,1,LA,13
2019_11_CHI_LA,2019,11,CHI,LA,7.0,0,CHI,12
2019_11_CIN_OAK,2019,11,LV,CIN,17.0,1,LV,12
2019_11_CIN_OAK,2019,11,CIN,LV,10.0,0,CIN,11
2019_11_DAL_DET,2019,11,DET,DAL,27.0,1,DET,11
2019_11_DAL_DET,2019,11,DAL,DET,35.0,0,DAL,11
2019_11_DEN_MIN,2019,11,MIN,DEN,27.0,1,MIN,11
2019_11_DEN_MIN,2019,11,DEN,MIN,23.0,0,DEN,11
2019_11_HOU_BAL,2019,11,BAL,HOU,41.0,1,BAL,11
2019_11_HOU_BAL,2019,11,HOU,BAL,7.0,0,HOU,10
2019_11_JAX_IND,2019,11,IND,JAX,33.0,1,IND,11
2019_11_JAX_IND,2019,11,JAX,IND,13.0,0,JAX,12
2019_11_KC_LAC,2019,11,LAC,KC,17.0,1,LAC,12
2019_11_KC_LAC,2019,11,KC,LAC,24.0,0,KC,12
2019_11_NE_PHI,2019,11,PHI,NE,10.0,1,PHI,13
2019_11_NE_PHI,2019,11,NE,PHI,17.0,0,NE,13
2019_11_NO_TB,2019,11,TB,NO,17.0,1,TB,10
2019_11_NO_TB,2019,11,NO,TB,34.0,0,NO,9
2019_11_NYJ_WAS,2019,11,WAS,NYJ,17.0,1,WAS,13
2019_11_NYJ_WAS,2019,11,NYJ,WAS,34.0,0,NYJ,13
2019_11_PIT_CLE,2019,11,CLE,PIT,21.0,1,CLE,15
2019_11_PIT_CLE,2019,11,PIT,CLE,7.0,0,PIT,14
2019_12_BAL_LA,2019,12,LA,BAL,6.0,1,LA,9
2019_12_BAL_LA,2019,12,BAL,LA,45.0,0,BAL,9
2019_12_CAR_NO,2019,12,NO,CAR,34.0,1,NO,11
2019_12_CAR_NO,2019,12,CAR,NO,31.0,0,CAR,10
2019_12_DAL_NE,2019,12,NE,DAL,13.0,1,NE,12
2019_12_DAL_NE,2019,12,DAL,NE,9.0,0,DAL,12
2019_12_DEN_BUF,2019,12,BUF,DEN,20.0,1,BUF,11
2019_12_DEN_BUF,2019,12,DEN,BUF,3.0,0,DEN,10
2019_12_DET_WAS,2019,12,WAS,DET,19.0,1,WAS,14
2019_12_DET_WAS,2019,12,DET,WAS,16.0,0,DET,13
2019_12_GB_SF,2019,12,SF,GB,37.0,1,SF,11
2019_12_GB_SF,2019,12,GB,SF,8.0,0,GB,11
2019_12_IND_HOU,2019,12,HOU,IND,20.0,1,HOU,9
2019_12_IND_HOU,2019,12,IND,HOU,17.0,0,IND,10
2019_12_JAX_TEN,2019,12,TEN,JAX,42.0,1,TEN,13
2019_12_JAX_TEN,2019,12,JAX,TEN,20.0,0,JAX,13
2019_12_MIA_CLE,2019,12,CLE,MIA,41.0,1,CLE,11
2019_12_MIA_CLE,2019,12,MIA,CLE,24.0,0,MIA,11
2019_12_NYG_CHI,2019,12,CHI,NYG,19.0,1,CHI,13
2019_12_NYG_CHI,2019,12,NYG,CHI,14.0,0,NYG,13
2019_12_OAK_NYJ,2019,12,NYJ,LV,34.0,1,NYJ,11
2019_12_OAK_NYJ,2019,12,LV,NYJ,3.0,0,LV,13
2019_12_PIT_CIN,2019,12,CIN,PIT,10.0,1,CIN,13
2019_12_PIT_CIN,2019,12,PIT,CIN,16.0,0,PIT,14
2019_12_SEA_PHI,2019,12,PHI,SEA,9.0,1,PHI,13
2019_12_SEA_PHI,2019,12,SEA,PHI,17.0,0,SEA,13
2019_12_TB_ATL,2019,12,ATL,TB,22.0,1,ATL,13
2019_12_TB_ATL,2019,12,TB,ATL,35.0,0,TB,13
2019_13_BUF_DAL,2019,13,DAL,BUF,15.0,1,DAL,10
2019_13_BUF_DAL,2019,13,BUF,DAL,26.0,0,BUF,10
2019_13_CHI_DET,2019,13,DET,CHI,20.0,1,DET,11
2019_13_CHI_DET,2019,13,CHI,DET,24.0,0,CHI,11
2019_13_CLE_PIT,2019,13,PIT,CLE,20.0,1,PIT,10
2019_13_CLE_PIT,2019,13,CLE,PIT,13.0,0,CLE,10
2019_13_GB_NYG,2019,13,NYG,GB,13.0,1,NYG,9
2019_13_GB_NYG,2019,13,GB,NYG,31.0,0,GB,9
2019_13_LAC_DEN,2019,13,DEN,LAC,23.0,1,DEN,12
2019_13_LAC_DEN,2019,13,LAC,DEN,20.0,0,LAC,10
2019_13_LA_ARI,2019,13,ARI,LA,7.0,1,ARI,12
2019_13_LA_ARI,2019,13,LA,ARI,34.0,0,LA,11
2019_13_MIN_SEA,2019,13,SEA,MIN,37.0,1,SEA,13
2019_13_MIN_SEA,2019,13,MIN,SEA,30.0,0,MIN,12
2019_13_NE_HOU,2019,13,HOU,NE,28.0,1,HOU,11
2019_13_NE_HOU,2019,13,NE,HOU,22.0,0,NE,10
2019_13_NO_ATL,2019,13,ATL,NO,18.0,1,ATL,13
2019_13_NO_ATL,2019,13,NO,ATL,26.0,0,NO,14
2019_13_NYJ_CIN,2019,13,CIN,NYJ,22.0,1,CIN,13
2019_13_NYJ_CIN,2019,13,NYJ,CIN,6.0,0,NYJ,11
2019_13_OAK_KC,2019,13,KC,LV,40.0,1,KC,9
2019_13_OAK_KC,2019,13,LV,KC,9.0,0,LV,9
2019_13_PHI_MIA,2019,13,MIA,PHI,37.0,1,MIA,11
2019_13_PHI_MIA,2019,13,PHI,MIA,31.0,0,PHI,11
2019_13_SF_BAL,2019,13,BAL,SF,20.0,1,BAL,8
2019_13_SF_BAL,2019,13,SF,BAL,17.0,0,SF,8
2019_13_TB_JAX,2019,13,JAX,TB,11.0,1,JAX,12
2019_13_TB_JAX,2019,13,TB,JAX,28.0,0,TB,12
