game_id,season,week,team,opponent,points,home_flag,posteam,drives
2021_02_NE_NYJ,2021,2,NYJ,NE,6.0,1,NYJ,12
2021_02_NE_NYJ,2021,2,NE,NYJ,25.0,0,NE,11
2021_02_NO_CAR,2021,2,CAR,NO,26.0,1,CAR,12
2021_02_NO_CAR,2021,2,NO,CAR,7.0,0,NO,12
2021_02_NYG_WAS,2021,2,WAS,NYG,30.0,1,WAS,11
2021_02_NYG_WAS,2021,2,NYG,WAS,29.0,0,NYG,11
2021_02_SF_PHI,2021,2,PHI,SF,11.0,1,PHI,9
2021_02_SF_PHI,2021,2,SF,PHI,17.0,0,SF,9
2021_02_TEN_SEA,2021,2,SEA,TEN,30.0,1,SEA,12
2021_02_TEN_SEA,2021,2,TEN,SEA,33.0,0,TEN,13
2021_03_ARI_JAX,2021,3,JAX,ARI,19.0,1,JAX,12
2021_03_ARI_JAX,2021,3,ARI,JAX,31.0,0,ARI,11
2021_03_ATL_NYG,2021,3,NYG,ATL,14.0,1,NYG,10
2021_03_ATL_NYG,2021,3,ATL,NYG,17.0,0,ATL,10
2021_03_BAL_DET,2021,3,DET,BAL,17.0,1,DET,10
2021_03_BAL_DET,2021,3,BAL,DET,19.0,0,BAL,10
2021_03_CAR_HOU,2021,3,HOU,CAR,9.0,1,HOU,9
2021_03_CAR_HOU,2021,3,CAR,HOU,24.0,0,CAR,10
2021_03_CHI_CLE,2021,3,CLE,CHI,26.0,1,CLE,11
2021_03_CHI_CLE,2021,3,CHI,CLE,6.0,0,CHI,11
2021_03_CIN_PIT,2021,3,PIT,CIN,10.0,1,PIT,11
2021_03_CIN_PIT,2021,3,CIN,PIT,24.0,0,CIN,12
2021_03_GB_SF,2021,3,SF,GB,28.0,1,SF,10
2021_03_GB_SF,2021,3,GB,SF,30.0,0,GB,10
2021_03_IND_TEN,2021,3,TEN,IND,25.0,1,TEN,9
2021_03_IND_TEN,2021,3,IND,TEN,16.0,0,IND,9
2021_03_LAC_KC,2021,3,KC,LAC,24.0,1,KC,10
2021_03_LAC_KC,2021,3,LAC,KC,30.0,0,LAC,10
2021_03_MIA_LV,2021,3,LV,MIA,31.0,1,LV,13
2021_03_MIA_LV,2021,3,MIA,LV,28.0,0,MIA,11
2021_03_NO_NE,2021,3,NE,NO,13.0,1,NE,12
2021_03_NO_NE,2021,3,NO,NE,28.0,0,NO,12
2021_03_NYJ_DEN,2021,3,DEN,NYJ,26.0,1,DEN,11
2021_03_NYJ_DEN,2021,3,NYJ,DEN,0.0,0,NYJ,11
2021_03_PHI_DAL,2021,3,DAL,PHI,41.0,1,DAL,13
2021_03_PHI_DAL,2021,3,PHI,DAL,21.0,0,PHI,12
2021_03_SEA_MIN,2021,3,MIN,SEA,30.0,1,MIN,8
2021_03_SEA_MIN,2021,3,SEA,MIN,17.0,0,SEA,9
2021_03_TB_LA,2021,3,LA,TB,34.0,1,LA,10
2021_03_TB_LA,2021,3,TB,LA,24.0,0,TB,10
2021_03_WAS_BUF,2021,3,BUF,WAS,43.0,1,BUF,13
2021_03_WAS_BUF,2021,3,WAS,BUF,21.0,0,WAS,12
2021_04_ARI_LA,2021,4,LA,ARI,20.0,1,LA,10
2021_04_ARI_LA,2021,4,ARI,LA,37.0,0,ARI,10
2021_04_BAL_DEN,2021,4,DEN,BAL,7.0,1,DEN,12
2021_04_BAL_DEN,2021,4,BAL,DEN,23.0,0,BAL,13
2021_04_CAR_DAL,2021,4,DAL,CAR,36.0,1,DAL,11
2021_04_CAR_DAL,2021,4,CAR,DAL,28.0,0,CAR,11
2021_04_CLE_MIN,2021,4,MIN,CLE,7.0,1,MIN,12
2021_04_CLE_MIN,2021,4,CLE,MIN,14.0,0,CLE,11
2021_04_DET_CHI,2021,4,CHI,DET,24.0,1,CHI,10
2021_04_DET_CHI,2021,4,DET,CHI,14.0,0,DET,9
2021_04_HOU_BUF,2021,4,BUF,HOU,40.0,1,BUF,12
2021_04_HOU_BUF,2021,4,HOU,BUF,0.0,0,HOU,12
2021_04_IND_MIA,2021,4,MIA,IND,17.0,1,MIA,10
2021_04_IND_MIA,2021,4,IND,MIA,27.0,0,IND,10
2021_04_JAX_CIN,2021,4,CIN,JAX,24.0,1,CIN,9
2021_04_JAX_CIN,2021,4,JAX,CIN,21.0,0,JAX,8
2021_04_KC_PHI,2021,4,PHI,KC,30.0,1,PHI,8
2021_04_KC_PHI,2021,4,KC,PHI,42.0,0,KC,8
2021_04_LV_LAC,2021,4,LAC,LV,28.0,1,LAC,12
2021_04_LV_LAC,2021,4,LV,LAC,14.0,0,LV,12
2021_04_NYG_NO,2021,4,NO,NYG,21.0,1,NO,10
2021_04_NYG_NO,2021,4,NYG,NO,27.0,0,NYG,11
2021_04_PIT_GB,2021,4,GB,PIT,27.0,1,GB,11
2021_04_PIT_GB,2021,4,PIT,GB,17.0,0,PIT,11
2021_04_SEA_SF,2021,4,SF,SEA,21.0,1,SF,13
2021_04_SEA_SF,2021,4,SEA,SF,28.0,0,SEA,14
2021_04_TB_NE,2021,4,NE,TB,17.0,1,NE,11
2021_04_TB_NE,2021,4,TB,NE,19.0,0,TB,11
2021_04_TEN_NYJ,2021,4,NYJ,TEN,27.0,1,NYJ,13
2021_04_TEN_NYJ,2021,4,TEN,NYJ,24.0,0,TEN,13
2021_04_WAS_ATL,2021,4,ATL,WAS,30.0,1,ATL,10
2021_04_WAS_ATL,2021,4,WAS,ATL,34.0,0,WAS,10
2021_05_BUF_KC,2021,5,KC,BUF,20.0,1,KC,11
2021_05_BUF_KC,2021,5,BUF,KC,38.0,0,BUF,11
2021_05_CHI_LV,2021,5,LV,CHI,9.0,1,LV,10
2021_05_CHI_LV,2021,5,CHI,LV,20.0,0,CHI,10
2021_05_CLE_LAC,2021,5,LAC,CLE,47.0,1,LAC,12
2021_05_CLE_LAC,2021,5,CLE,LAC,42.0,0,CLE,12
2021_05_DEN_PIT,2021,5,PIT,DEN,27.0,1,PIT,10
2021_05_DEN_PIT,2021,5,DEN,PIT,19.0,0,DEN,9
2021_05_DET_MIN,2021,5,MIN,DET,19.0,1,MIN,12
2021_05_DET_MIN,2021,5,DET,MIN,17.0,0,DET,11
2021_05_GB_CIN,2021,5,CIN,GB,22.0,1,CIN,12
2021_05_GB_CIN,2021,5,GB,CIN,25.0,0,GB,13
2021_05_IND_BAL,2021,5,BAL,IND,31.0,1,BAL,10
2021_05_IND_BAL,2021,5,IND,BAL,25.0,0,IND,10
2021_05_LA_SEA,2021,5,SEA,LA,17.0,1,SEA,12
2021_05_LA_SEA,2021,5,LA,SEA,26.0,0,LA,12
2021_05_MIA_TB,2021,5,TB,MIA,45.0,1,TB,10
2021_05_MIA_TB,2021,5,MIA,TB,17.0,0,MIA,9
2021_05_NE_HOU,2021,5,HOU,NE,22.0,1,HOU,10
2021_05_NE_HOU,2021,5,NE,HOU,25.0,0,NE,9
2021_05_NO_WAS,2021,5,WAS,NO,22.0,1,WAS,12
2021_05_NO_WAS,2021,5,NO,WAS,33.0,0,NO,13
2021_05_NYG_DAL,2021,5,DAL,NYG,44.0,1,DAL,10
2021_05_NYG_DAL,2021,5,NYG,DAL,20.0,0,NYG,12
2021_05_NYJ_ATL,2021,5,ATL,NYJ,27.0,1,ATL,10
2021_05_NYJ_ATL,2021,5,NYJ,ATL,20.0,0,NYJ,9
2021_05_PHI_CAR,2021,5,CAR,PHI,18.0,1,CAR,14
2021_05_PHI_CAR,2021,5,PHI,CAR,21.0,0,PHI,15
2021_05_SF_ARI,2021,5,ARI,SF,17.0,1,ARI,10
2021_05_SF_ARI,2021,5,SF,ARI,10.0,0,SF,9
2021_05_TEN_JAX,2021,5,JAX,TEN,19.0,1,JAX,11
2021_05_TEN_JAX,2021,5,TEN,JAX,37.0,0,TEN,9
2021_06_ARI_CLE,2021,6,CLE,ARI,14.0,1,CLE,10
2021_06_ARI_CLE,2021,6,ARI,CLE,37.0,0,ARI,10
2021_06_BUF_TEN,2021,6,TEN,BUF,34.0,1,TEN,11
2021_06_BUF_TEN,2021,6,BUF,TEN,31.0,0,BUF,10
2021_06_CIN_DET,2021,6,DET,CIN,11.0,1,DET,10
2021_06_CIN_DET,2021,6,CIN,DET,34.0,0,CIN,11
2021_06_DAL_NE,2021,6,NE,DAL,29.0,1,NE,13
2021_06_DAL_NE,2021,6,DAL,NE,35.0,0,DAL,11
2021_06_GB_CHI,2021,6,CHI,GB,14.0,1,CHI,8
2021_06_GB_CHI,2021,6,GB,CHI,24.0,0,GB,9
2021_06_HOU_IND,2021,6,IND,HOU,31.0,1,IND,11
2021_06_HOU_IND,2021,6,HOU,IND,3.0,0,HOU,11
2021_06_KC_WAS,2021,6,WAS,KC,13.0,1,WAS,12
2021_06_KC_WAS,2021,6,KC,WAS,31.0,0,KC,11
2021_06_LAC_BAL,2021,6,BAL,LAC,34.0,1,BAL,11
2021_06_LAC_BAL,2021,6,LAC,BAL,6.0,0,LAC,11
2021_06_LA_NYG,2021,6,NYG,LA,11.0,1,NYG,12
2021_06_LA_NYG,2021,6,LA,NYG,38.0,0,LA,13
2021_06_LV_DEN,2021,6,DEN,LV,24.0,1,DEN,13
2021_06_LV_DEN,2021,6,LV,DEN,34.0,0,LV,13
2021_06_MIA_JAX,2021,6,JAX,MIA,23.0,1,JAX,11
2021_06_MIA_JAX,2021,6,MIA,JAX,20.0,0,MIA,11
2021_06_MIN_CAR,2021,6,CAR,MIN,28.0,1,CAR,14
2021_06_MIN_CAR,2021,6,MIN,CAR,34.0,0,MIN,16
2021_06_SEA_PIT,2021,6,PIT,SEA,23.0,1,PIT,13
2021_06_SEA_PIT,2021,6,SEA,PIT,20.0,0,SEA,14
2021_06_TB_PHI,2021,6,PHI,TB,22.0,1,PHI,10
2021_06_TB_PHI,2021,6,TB,PHI,28.0,0,TB,11
2021_07_ATL_MIA,2021,7,MIA,ATL,28.0,1,MIA,11
2021_07_ATL_MIA,2021,7,ATL,MIA,30.0,0,ATL,11
2021_07_CAR_NYG,2021,7,NYG,CAR,25.0,1,NYG,13
2021_07_CAR_NYG,2021,7,CAR,NYG,3.0,0,CAR,12
2021_07_CHI_TB,2021,7,TB,CHI,38.0,1,TB,12
2021_07_CHI_TB,2021,7,CHI,TB,3.0,0,CHI,13
2021_07_CIN_BAL,2021,7,BAL,CIN,17.0,1,BAL,14
2021_07_CIN_BAL,2021,7,CIN,BAL,41.0,0,CIN,13
2021_07_DEN_CLE,2021,7,CLE,DEN,17.0,1,CLE,8
2021_07_DEN_CLE,2021,7,DEN,CLE,14.0,0,DEN,8
2021_07_DET_LA,2021,7,LA,DET,28.0,1,LA,10
2021_07_DET_LA,2021,7,DET,LA,19.0,0,DET,9
2021_07_HOU_ARI,2021,7,ARI,HOU,31.0,1,ARI,12
2021_07_HOU_ARI,2021,7,HOU,ARI,5.0,0,HOU,12
2021_07_IND_SF,2021,7,SF,IND,18.0,1,SF,14
2021_07_IND_SF,2021,7,IND,SF,30.0,0,IND,13
2021_07_KC_TEN,2021,7,TEN,KC,27.0,1,TEN,9
2021_07_KC_TEN,2021,7,KC,TEN,3.0,0,KC,9
2021_07_NO_SEA,2021,7,SEA,NO,10.0,1,SEA,11
2021_07_NO_SEA,2021,7,NO,SEA,13.0,0,NO,11
2021_07_NYJ_NE,2021,7,NE,NYJ,54.0,1,NE,11
2021_07_NYJ_NE,2021,7,NYJ,NE,13.0,0,NYJ,11
2021_07_PHI_LV,2021,7,LV,PHI,33.0,1,LV,10
2021_07_PHI_LV,2021,7,PHI,LV,22.0,0,PHI,10
2021_07_WAS_GB,2021,7,GB,WAS,24.0,1,GB,9
2021_07_WAS_GB,2021,7,WAS,GB,10.0,0,WAS,10
2021_08_CAR_ATL,2021,8,ATL,CAR,13.0,1,ATL,10
2021_08_CAR_ATL,2021,8,CAR,ATL,19.0,0,CAR,11
2021_08_CIN_NYJ,2021,8,NYJ,CIN,34.0,1,NYJ,12
2021_08_CIN_NYJ,2021,8,CIN,NYJ,31.0,0,CIN,12
2021_08_DAL_MIN,2021,8,MIN,DAL,16.0,1,MIN,12
2021_08_DAL_MIN,2021,8,DAL,MIN,20.0,0,DAL,11
2021_08_GB_ARI,2021,8,ARI,GB,21.0,1,ARI,8
2021_08_GB_ARI,2021,8,GB,ARI,24.0,0,GB,10
2021_08_JAX_SEA,2021,8,SEA,JAX,31.0,1,SEA,11
2021_08_JAX_SEA,2021,8,JAX,SEA,7.0,0,JAX,11
2021_08_LA_HOU,2021,8,HOU,LA,22.0,1,HOU,13
2021_08_LA_HOU,2021,8,LA,HOU,38.0,0,LA,12
2021_08_MIA_BUF,2021,8,BUF,MIA,26.0,1,BUF,11
2021_08_MIA_BUF,2021,8,MIA,BUF,11.0,0,MIA,11
2021_08_NE_LAC,2021,8,LAC,NE,24.0,1,LAC,12
2021_08_NE_LAC,2021,8,NE,LAC,27.0,0,NE,11
2021_08_NYG_KC,2021,8,KC,NYG,20.0,1,KC,11
2021_08_NYG_KC,2021,8,NYG,KC,17.0,0,NYG,11
2021_08_PHI_DET,2021,8,DET,PHI,6.0,1,DET,10
2021_08_PHI_DET,2021,8,PHI,DET,44.0,0,PHI,9
2021_08_PIT_CLE,2021,8,CLE,PIT,10.0,1,CLE,9
2021_08_PIT_CLE,2021,8,PIT,CLE,15.0,0,PIT,10
2021_08_SF_CHI,2021,8,CHI,SF,22.0,1,CHI,8
2021_08_SF_CHI,2021,8,SF,CHI,33.0,0,SF,9
2021_08_TB_NO,2021,8,NO,TB,36.0,1,NO,11
2021_08_TB_NO,2021,8,TB,NO,27.0,0,TB,12
2021_08_TEN_IND,2021,8,IND,TEN,31.0,1,IND,12
2021_08_TEN_IND,2021,8,TEN,IND,34.0,0,TEN,12
2021_08_WAS_DEN,2021,8,DEN,WAS,17.0,1,DEN,8
2021_08_WAS_DEN,2021,8,WAS,DEN,10.0,0,WAS,9
2021_09_ARI_SF,2021,9,SF,ARI,17.0,1,SF,11
2021_09_ARI_SF,2021,9,ARI,SF,31.0,0,ARI,11
2021_09_ATL_NO,2021,9,NO,ATL,25.0,1,NO,11
2021_09_ATL_NO,2021,9,ATL,NO,27.0,0,ATL,11
2021_09_BUF_JAX,2021,9,JAX,BUF,9.0,1,JAX,10
2021_09_BUF_JAX,2021,9,BUF,JAX,6.0,0,BUF,9
2021_09_CHI_PIT,2021,9,PIT,CHI,29.0,1,PIT,12
2021_09_CHI_PIT,2021,9,CHI,PIT,27.0,0,CHI,12
2021_09_CLE_CIN,2021,9,CIN,CLE,16.0,1,CIN,12
2021_09_CLE_CIN,2021,9,CLE,CIN,41.0,0,CLE,11
2021_09_DEN_DAL,2021,9,DAL,DEN,16.0,1,DAL,10
2021_09_DEN_DAL,2021,9,DEN,DAL,30.0,0,DEN,12
2021_09_GB_KC,2021,9,KC,GB,13.0,1,KC,11
2021_09_GB_KC,2021,9,GB,KC,7.0,0,GB,10
2021_09_HOU_MIA,2021,9,MIA,HOU,17.0,1,MIA,12
2021_09_HOU_MIA,2021,9,HOU,MIA,9.0,0,HOU,14
2021_09_LAC_PHI,2021,9,PHI,LAC,24.0,1,PHI,8
2021_09_LAC_PHI,2021,9,LAC,PHI,27.0,0,LAC,8
2021_09_LV_NYG,2021,9,NYG,LV,23.0,1,NYG,10
2021_09_LV_NYG,2021,9,LV,NYG,16.0,0,LV,10
2021_09_MIN_BAL,2021,9,BAL,MIN,34.0,1,BAL,12
2021_09_MIN_BAL,2021,9,MIN,BAL,31.0,0,MIN,11
2021_09_NE_CAR,2021,9,CAR,NE,6.0,1,CAR,11
2021_09_NE_CAR,2021,9,NE,CAR,24.0,0,NE,10
2021_09_NYJ_IND,2021,9,IND,NYJ,45.0,1,IND,11
2021_09_NYJ_IND,2021,9,NYJ,IND,30.0,0,NYJ,11
2021_09_TEN_LA,2021,9,LA,TEN,16.0,1,LA,11
2021_09_TEN_LA,2021,9,TEN,LA,28.0,0,TEN,11
2021_10_ATL_DAL,2021,10,DAL,ATL,43.0,1,DAL,11
2021_10_ATL_DAL,2021,10,ATL,DAL,3.0,0,ATL,12
2021_10_BAL_MIA,2021,10,MIA,BAL,22.0,1,MIA,13
2021_10_BAL_MIA,2021,10,BAL,MIA,10.0,0,BAL,14
2021_10_BUF_NYJ,2021,10,NYJ,BUF,17.0,1,NYJ,12
2021_10_BUF_NYJ,2021,10,BUF,NYJ,45.0,0,BUF,13
2021_10_CAR_ARI,2021,10,ARI,CAR,10.0,1,ARI,12
2021_10_CAR_ARI,2021,10,CAR,ARI,34.0,0,CAR,12
2021_10_CLE_NE,2021,10,NE,CLE,45.0,1,NE,9
2021_10_CLE_NE,2021,10,CLE,NE,7.0,0,CLE,9
2021_10_DET_PIT,2021,10,PIT,DET,16.0,1,PIT,14
2021_10_DET_PIT,2021,10,DET,PIT,16.0,0,DET,15
2021_10_JAX_IND,2021,10,IND,JAX,23.0,1,IND,12
2021_10_JAX_IND,2021,10,JAX,IND,17.0,0,JAX,13
2021_10_KC_LV,2021,10,LV,KC,14.0,1,LV,10
2021_10_KC_LV,2021,10,KC,LV,41.0,0,KC,10
2021_10_LA_SF,2021,10,SF,LA,31.0,1,SF,9
2021_10_LA_SF,2021,10,LA,SF,10.0,0,LA,10
2021_10_MIN_LAC,2021,10,LAC,MIN,20.0,1,LAC,10
2021_10_MIN_LAC,2021,10,MIN,LAC,27.0,0,MIN,11
2021_10_NO_TEN,2021,10,TEN,NO,23.0,1,TEN,11
2021_10_NO_TEN,2021,10,NO,TEN,21.0,0,NO,11
2021_10_PHI_DEN,2021,10,DEN,PHI,13.0,1,DEN,11
2021_10_PHI_DEN,2021,10,PHI,DEN,30.0,0,PHI,10
2021_10_SEA_GB,2021,10,GB,SEA,17.0,1,GB,9
2021_10_SEA_GB,2021,10,SEA,GB,0.0,0,SEA,10
2021_10_TB_WAS,2021,10,WAS,TB,29.0,1,WAS,9
2021_10_TB_WAS,2021,10,TB,WAS,19.0,0,TB,10
2021_11_ARI_SEA,2021,11,SEA,ARI,13.0,1,SEA,10
2021_11_ARI_SEA,2021,11,ARI,SEA,23.0,0,ARI,10
2021_11_BAL_CHI,2021,11,CHI,BAL,13.0,1,CHI,12
2021_11_BAL_CHI,2021,11,BAL,CHI,16.0,0,BAL,11
2021_11_CIN_LV,2021,11,LV,CIN,13.0,1,LV,11
2021_11_CIN_LV,2021,11,CIN,LV,32.0,0,CIN,10
2021_11_DAL_KC,2021,11,KC,DAL,19.0,1,KC,13
2021_11_DAL_KC,2021,11,DAL,KC,9.0,0,DAL,12
2021_11_DET_CLE,2021,11,CLE,DET,13.0,1,CLE,11
2021_11_DET_CLE,2021,11,DET,CLE,10.0,0,DET,11
2021_11_GB_MIN,2021,11,MIN,GB,34.0,1,MIN,9
2021_11_GB_MIN,2021,11,GB,MIN,31.0,0,GB,9
2021_11_HOU_TEN,2021,11,TEN,HOU,13.0,1,TEN,12
2021_11_HOU_TEN,2021,11,HOU,TEN,22.0,0,HOU,12
2021_11_IND_BUF,2021,11,BUF,IND,15.0,1,BUF,10
2021_11_IND_BUF,2021,11,IND,BUF,41.0,0,IND,9
2021_11_MIA_NYJ,2021,11,NYJ,MIA,17.0,1,NYJ,10
2021_11_MIA_NYJ,2021,11,MIA,NYJ,24.0,0,MIA,11
2021_11_NE_ATL,2021,11,ATL,NE,0.0,1,ATL,11
2021_11_NE_ATL,2021,11,NE,ATL,25.0,0,NE,11
2021_11_NO_PHI,2021,11,PHI,NO,40.0,1,PHI,14
2021_11_NO_PHI,2021,11,NO,PHI,29.0,0,NO,15
2021_11_NYG_TB,2021,11,TB,NYG,30.0,1,TB,11
2021_11_NYG_TB,2021,11,NYG,TB,10.0,0,NYG,11
2021_11_PIT_LAC,2021,11,LAC,PIT,41.0,1,LAC,11
2021_11_PIT_LAC,2021,11,PIT,LAC,37.0,0,PIT,11
2021_11_SF_JAX,2021,11,JAX,SF,10.0,1,JAX,7
2021_11_SF_JAX,2021,11,SF,JAX,30.0,0,SF,9
2021_11_WAS_CAR,2021,11,CAR,WAS,21.0,1,CAR,10
2021_11_WAS_CAR,2021,11,WAS,CAR,27.0,0,WAS,10
2021_12_ATL_JAX,2021,12,JAX,ATL,14.0,1,JAX,10
2021_12_ATL_JAX,2021,12,ATL,JAX,21.0,0,ATL,10
2021_12_BUF_NO,2021,12,NO,BUF,6.0,1,NO,11
2021_12_BUF_NO,2021,12,BUF,NO,31.0,0,BUF,10
2021_12_CAR_MIA,2021,12,MIA,CAR,33.0,1,MIA,11
2021_12_CAR_MIA,2021,12,CAR,MIA,10.0,0,CAR,12
2021_12_CHI_DET,2021,12,DET,CHI,14.0,1,DET,9
2021_12_CHI_DET,2021,12,CHI,DET,16.0,0,CHI,10
2021_12_CLE_BAL,2021,12,BAL,CLE,16.0,1,BAL,13
2021_12_CLE_BAL,2021,12,CLE,BAL,10.0,0,CLE,12
2021_12_LAC_DEN,2021,12,DEN,LAC,28.0,1,DEN,9
2021_12_LAC_DEN,2021,12,LAC,DEN,13.0,0,LAC,9
2021_12_LA_GB,2021,12,GB,LA,36.0,1,GB,13
2021_12_LA_GB,2021,12,LA,GB,28.0,0,LA,14
2021_12_LV_DAL,2021,12,DAL,LV,33.0,1,DAL,14
2021_12_LV_DAL,2021,12,LV,DAL,36.0,0,LV,15
2021_12_MIN_SF,2021,12,SF,MIN,34.0,1,SF,12
2021_12_MIN_SF,2021,12,MIN,SF,26.0,0,MIN,12
2021_12_NYJ_HOU,2021,12,HOU,NYJ,14.0,1,HOU,11
2021_12_NYJ_HOU,2021,12,NYJ,HOU,21.0,0,NYJ,11
2021_12_PHI_NYG,2021,12,NYG,PHI,13.0,1,NYG,10
2021_12_PHI_NYG,2021,12,PHI,NYG,7.0,0,PHI,10
2021_12_PIT_CIN,2021,12,CIN,PIT,41.0,1,CIN,10
2021_12_PIT_CIN,2021,12,PIT,CIN,10.0,0,PIT,12
2021_12_SEA_WAS,2021,12,WAS,SEA,17.0,1,WAS,12
2021_12_SEA_WAS,2021,12,SEA,WAS,15.0,0,SEA,11
2021_12_TB_IND,2021,12,IND,TB,31.0,1,IND,12
2021_12_TB_IND,2021,12,TB,IND,38.0,0,TB,13
2021_12_TEN_NE,2021,12,NE,TEN,36.0,1,NE,11
2021_12_TEN_NE,2021,12,TEN,NE,13.0,0,TEN,11
2021_13_ARI_CHI,2021,13,CHI,ARI,22.0,1,CHI,10
2021_13_ARI_CHI,2021,13,ARI,CHI,33.0,0,ARI,10
2021_13_BAL_PIT,2021,13,PIT,BAL,20.0,1,PIT,10
2021_13_BAL_PIT,2021,13,BAL,PIT,19.0,0,BAL,10
2021_13_DAL_NO,2021,13,NO,DAL,17.0,1,NO,14
2021_13_DAL_NO,2021,13,DAL,NO,27.0,0,DAL,14
2021_13_DEN_KC,2021,13,KC,DEN,22.0,1,KC,10
2021_13_DEN_KC,2021,13,DEN,KC,9.0,0,DEN,10
2021_13_IND_HOU,2021,13,HOU,IND,0.0,1,HOU,11
2021_13_IND_HOU,2021,13,IND,HOU,31.0,0,IND,12
2021_13_JAX_LA,2021,13,LA,JAX,37.0,1,LA,10
2021_13_JAX_LA,2021,13,JAX,LA,7.0,0,JAX,11
2021_13_LAC_CIN,2021,13,CIN,LAC,22.0,1,CIN,15
2021_13_LAC_CIN,2021,13,LAC,CIN,41.0,0,LAC,13
2021_13_MIN_DET,2021,13,DET,MIN,29.0,1,DET,12
2021_13_MIN_DET,2021,13,MIN,DET,27.0,0,MIN,12
2021_13_NE_BUF,2021,13,BUF,NE,10.0,1,BUF,10
2021_13_NE_BUF,2021,13,NE,BUF,14.0,0,NE,10
2021_13_NYG_MIA,2021,13,MIA,NYG,20.0,1,MIA,12
2021_13_NYG_MIA,2021,13,NYG,MIA,9.0,0,NYG,12
2021_13_PHI_NYJ,2021,13,NYJ,PHI,18.0,1,NYJ,9
